snapshot_date,seller_id,merchant_name,tier,commission_rate,seller_city,seller_state,status
2018-06-01,a254c682cc01e119f83530446f1df9a9,Vitória Comércio,silver,0.15,cafelandia,SP,active
2018-06-01,830379336fad8c6f3b15a4a3ddb5c66e,Ponto Solar Express,bronze,0.18,sao paulo,SP,active
2018-06-01,7d13fca15225358621be4086e1eb0964,Comercial Pitanga,platinum,0.095,ribeirao preto,SP,active
2018-06-01,1b4c3a6f53068f0b6944d2d005c9fc89,Sabiá Distribuidora,gold,0.12,sao ludgero,SC,active
2018-06-01,b92e3c8f9738272ff7c59e111e108d7c,Estilo Girassol,gold,0.12,uba,MG,active
2018-06-01,b8555308bfdb4ca1ed54325a58da9a97,Casa Âmbar Brasil,silver,0.15,sao bernardo do campo,SP,active
2018-06-01,71593c7413973a1e160057b80d4958f6,Loja Pampa,bronze,0.18,sao paulo / sao paulo,SP,active
2018-06-01,1dc2de47ee26a0a5b12dc14fd6dc0dea,Comercial Tucano,silver,0.15,ibitinga,SP,active
2018-06-01,6c6e3d67f969468f3bfd33f827a31222,Pitanga Atacado,bronze,0.18,maringa,PR,active
2018-06-01,66d5ae34537110d3affc56174dad2b2f,Jacarandá Brasil,bronze,0.18,sao jose do rio preto,SP,active
2018-06-01,781a66c0d89e30814d49fe8b5e14cd07,Pitanga Varejo,bronze,0.18,campinas,SP,active
2018-06-01,a4bd6e9adf39b63f43dc545d3ca1f53d,Casa Solar Importadora,silver,0.15,rio de janeiro,RJ,active
2018-06-01,f88adb15807168d3c43d71021090ce4a,Nova Verde Varejo,bronze,0.18,porto ferreira,SP,active
2018-06-01,fa8d335d68129e464e60c1826a683e96,Comercial Orquídea Express,bronze,0.18,tres coroas,RS,active
2018-06-01,f12d3c2a14729ae461b920c11fe20fdc,Prime Atlântico Brasil,silver,0.15,santo andre,SP,active
2018-06-01,4917cee8d902e13428c3ec4b1ca6f315,Espaço Quartzo,gold,0.12,blumenau,SC,active
2018-06-01,741f8c587cb4248ebc5b779a0e8e0e51,Bella Orquídea,bronze,0.18,barra velha,SP,active
2018-06-01,4bcec44888b30ba9001234c534716d3f,Serra Ltda,bronze,0.18,santo andre,SP,active
2018-06-01,a663d9c3797e90eac99ff60939416a56,Prime Cedro Ltda,bronze,0.18,sao paulo,SP,active
2018-06-01,dff87e4de60c9736ce8df835951b09bc,Nova Rubi Comércio,bronze,0.18,sao paulo,SP,active
2018-06-01,ac1ed5fc15901fbc92920361eb4ab350,Pitanga Shop,silver,0.15,teresopolis,SP,active
2018-06-01,f9903dd0f812c7e771fcad47b6fff231,Cristal Shop,silver,0.15,blumenau,SC,active
2018-06-01,ac9b01377919cdbd2a1bbb8d5837c70b,Arte Palmeira,bronze,0.18,mogi das cruzes,SP,active
2018-06-01,5011f0d93373a4c5753adf58ca77af8d,Coral Atacado,bronze,0.18,santos,SP,active
2018-06-01,a4e634166243bbb3a13fa584463fa468,Espaço Pampa,bronze,0.18,osasco,SP,active
2018-06-01,50bf89f1349bc0409a268c3a49678009,Loja Pampa,bronze,0.18,jaci,SP,active
2018-06-01,50c9975695009e5e6473912e83a6d1da,Jacarandá Varejo,gold,0.12,claudio,MG,active
2018-06-01,42d4b7e70819438f5ada61c965e92d7e,Pampa Importadora,silver,0.15,goiania,GO,active
2018-06-01,7aa4334be125fcdd2ba64b3180029f14,Horizonte Comércio,gold,0.12,laranjal paulista,SP,active
2018-06-01,b14db04aa7881970e83ffa9426897925,Nova Verde Shop,gold,0.12,sorocaba,SP,active
2018-06-01,fac1a9017ade7bdc94058fc1c969f355,Casa Serra Brasil,gold,0.12,sao paulo,SP,inactive
2018-06-01,31ae0774c17fabd06ff707cc5bde005f,Loja Sertão,gold,0.12,americana,SP,active
2018-06-01,f0ec6a2adb05c62655a26dd347b8dede,Empório Mangue,bronze,0.18,sao paulo,SP,active
2018-06-01,cc1f04647be106ba74e62b21f358af25,Comercial Ipanema,silver,0.15,sao paulo,SP,active
2018-06-01,1099a00e0ee3a50935e6c2447ca090c5,Casa Verde,bronze,0.18,rio de janeiro,RJ,active
2018-06-01,3d700782d7818f2c1e0d7a9e9d75fc00,Tucano Comércio,bronze,0.18,sertanopolis,SP,active
2018-06-01,a3e9a2c700480d9bb01fba070ba80a0e,Ponto Sertão,platinum,0.095,ibitinga,SP,active
2018-06-01,c3f5668699a1b04c0fa61ecea1e2bff6,Sertão Distribuidora,bronze,0.18,apucarana,PR,active
2018-06-01,80f2cf9abf6b5a0e5c612b5eea6646e6,Mundo Serra Comércio,bronze,0.18,sao jose do rio preto,SP,active
2018-06-01,516e7738bd8f735ac19a010ee5450d8d,Verde Atacado,silver,0.15,rio de janeiro,RJ,active
2018-06-01,4fe2f67634d00c021aa01f96b6f2d68e,Estilo Verde Brasil,bronze,0.18,maringa,PR,inactive
2018-06-01,9f505651f4a6abe901a56cdc21508025,Marfim Ltda,gold,0.12,sao jose do rio preto,SP,active
2018-06-01,17adeba047385fb0c67d8e90b4296d21,Pitanga Store,silver,0.15,guarulhos,SP,active
2018-06-01,7142540dd4c91e2237acb7e911c4eba2,Ponto Palmeira,platinum,0.095,penapolis,SP,active
2018-06-01,c04d70d515d15a7e3db3a73320598566,Grupo Sertão,silver,0.15,niteroi,RJ,active
2018-06-01,a3a38f4affed601eb87a97788c949667,Distribuidora Vitória Distribuidora,gold,0.12,joinville,SC,active
2018-06-01,744dac408745240a2c2528fb1b6028f3,Âmbar Atacado,gold,0.12,palhoca,PR,active
2018-06-01,9b013e03b2ab786505a1d3b5c0756754,Cristal Distribuidora,gold,0.12,vicente de carvalho,SP,active
2018-06-01,8b9d6eec4a7eb7d0f9d579ce0b38324d,Jacarandá Comércio,gold,0.12,mesquita,RJ,inactive
2018-06-01,38e679b9e0064cd94c6f035707344dae,Marfim Ltda,silver,0.15,londrina,PR,active
2018-06-01,5444b12c82f21c923f2639ebc722c1ea,Grupo Mangue,silver,0.15,sao pauo,SP,active
2018-06-01,83deb69e889cf80f82be1dc6d5f2d486,Bella Quartzo Shop,silver,0.15,florianopolis,SC,active
2018-06-01,54aa8463e87776b5612f4bdc4bd5d4de,Empório Pitanga,bronze,0.18,belo horizonte,MG,inactive
2018-06-01,2e7ea2aafec5835e781b21d6d1faf1f1,Loja Atlântico,silver,0.15,sao paulo,SP,active
2018-06-01,79ebd9a61bac3eaf882805ed4ecfa12a,Espaço Jacarandá,gold,0.12,cascavel,PR,active
2018-06-01,1cbd50a8c52e6cf8e315c5709fab386f,Nova Vitória,bronze,0.18,fazenda rio grande,PR,active
2018-06-01,e503f22be6a4f456d9851920a5d9c670,Empório Rubi Store,silver,0.15,fortaleza,SP,active
2018-06-01,88af55b4a7ca402b27df16f7c7c9b5d2,Mundo Verde Comércio,silver,0.15,taboao da serra,SP,active
2018-06-01,5f3ae9136c875522250f8184f253413a,Central Ipanema,silver,0.15,sao paulo,SP,active
2018-06-01,b026643914f651e8371425e5b8a1e780,Prime Quartzo,bronze,0.18,rio de janeiro,RJ,active
2018-06-01,26af45f5dfd967225a832838aa4e24a3,Jacarandá Ltda,bronze,0.18,curitiba,PR,active
2018-06-01,9dd459b29a14bf89d47183cf2cd0e4c7,Casa Marfim Ltda,bronze,0.18,sao paulo,SP,active
2018-06-01,8e6d7754bc7e0f22c96d255ebda59eba,Bella Solar,platinum,0.095,sao jose dos campos,SP,active
2018-06-01,e250d617a0ad591ba9bd663e584a895d,Orquídea Varejo,bronze,0.18,guarulhos,SP,active
2018-06-01,92c8bc6e8f925792247656fed09aad65,Coral Ltda,bronze,0.18,sao paulo,SP,active
2018-06-01,e53d5b9b29d1218281f4a907ada18626,Grupo Vitória,bronze,0.18,toledo,PR,active
2018-06-01,3ca08eeb8d5595949fed424bd3677742,Atlântico Express,silver,0.15,curitiba,PR,active
2018-06-01,cbd996ad3c1b7dc71fd0e5f5df9087e2,Palmeira Importadora,silver,0.15,sao jose do rio preto,SP,active
2018-06-01,8daab2245ebdc277c51098d01c5ad8ef,Bella Palmeira Ltda,silver,0.15,sao paulo,SP,active
2018-06-01,15b3b1b81484422eb41df68ac87f1f50,Jacarandá Varejo,bronze,0.18,bauru,SP,inactive
2018-06-01,e067ad2c1c0b48758eb1b5228bcf7a68,Nova Vitória,silver,0.15,santos,SP,active
2018-06-01,f626e15b7314c267e4429010866f70e9,Casa Marfim,bronze,0.18,marechal candido rondon,SP,active
2018-06-01,f1fd5ab1181f827ffad998c1a5de7d74,Casa Lírio Express,gold,0.12,curitiba,PR,active
2018-06-01,a7c88262832dfc683781d6a421edefae,Distribuidora Rubi Ltda,bronze,0.18,mogi das cruzes,SP,active
2018-06-01,6b1c4d4d9ccf0be3d8544eb0e71e5318,Ponto Âmbar,bronze,0.18,porto alegre,RS,active
2018-06-01,4e85b538b0dad58852641540686d0e14,Tucano Importadora,bronze,0.18,sao jose dos campos,SP,active
2018-06-01,093805f8f2aeb63881444571e1f48f30,Coral Atacado,silver,0.15,paincandu,SP,active
2018-06-01,5acd070dd3fe441bbb2ec1f1ede515ee,Girassol Varejo,bronze,0.18,jundiai,SP,active
2018-06-01,3c010235b7345c92f125d14ee232a76b,Marfim Store,gold,0.12,mandirituba,PR,active
2018-06-01,cb9fb4ca75d7ba8437480e8dde64fe98,Central Serra Store,bronze,0.18,barbacena,SP,active
2018-06-01,ce33c6211beaa8fef4cae8b52db39862,Orquídea Varejo,bronze,0.18,suzano,SP,active
2018-06-01,081acf3de680d554796c9cf041be7bc2,Aurora Shop,gold,0.12,vespasiano,MG,active
2018-06-01,6989574bd97d9773f10d232b6c07da59,Nova Horizonte Express,silver,0.15,curitiba,PR,active
2018-06-01,535bf14f36346c7f59d87cece104d70c,Estilo Cristal,bronze,0.18,rio de janeiro,RJ,active
2018-06-01,8501d82f68d23148b6d78bb7c4a42037,Espaço Lírio,bronze,0.18,blumenau,SC,active
2018-06-01,7f02656561b680def9986c0795a8a080,Mundo Pitanga,bronze,0.18,sao paulo,SP,active
2018-06-01,57a834594e1e9e9219603bfec184eadc,Nova Girassol Importadora,bronze,0.18,santa rosa,RS,active
2018-06-01,8fd3b4468f6425810648177996c14cbd,Grupo Serra Comércio,bronze,0.18,porto ferreira,SP,active
2018-06-01,6d803cb79cc31c41c4c789a75933b3c7,Ponto Orquídea Ltda,gold,0.12,sao joaquim da barra,SP,active
2018-06-01,5f2684dab12e59f83bef73ae57724e45,Empório Vitória,silver,0.15,sao paulo,SP,active
2018-06-01,713e3a23ca5e47786eb6f0d99f94cfac,Cedro Ltda,gold,0.12,campo grande,PR,active
2018-06-01,f97e2b0650c2068227e1d366140eb62f,Espaço Lírio,silver,0.15,santo antonio de posse,SP,active
2018-06-01,8b321bb669392f5163d04c59e235e066,Prime Serra Importadora,platinum,0.095,sao paulo,SP,active
2018-06-01,32f83ffe11cd40f7adcf4eef171f52d9,Prime Vitória Express,bronze,0.18,uruguaiana,RS,active
2018-06-01,76d64c4aca3a7baf218bf93ef7fa768d,Comercial Rubi,gold,0.12,curitiba,PR,active
2018-06-01,d06d019f72a04e5497a0b64190af170c,Serra Varejo,silver,0.15,caratinga,SP,active
2018-06-01,ec80e49e69745ab6c14f984bf2149423,Ponto Pampa,silver,0.15,limeira,SP,active
2018-06-01,f8f35af4634605e6693c17cc3ffff5a8,Pampa Varejo,bronze,0.18,campanha,MG,inactive
2018-06-01,004c9cd9d87a3c30c522c48c4fc07416,Estilo Sertão,gold,0.12,ibitinga,SP,active
2018-06-01,3bdff180c7e1f6551a643b99c265a120,Coral Shop,silver,0.15,sao paulo,SP,active
2018-06-01,6b89abe95848c850399130d149a39b63,Aurora Shop,silver,0.15,piracanjuba,GO,active
2018-06-01,aced59e9b31ef866a94f9e7f29d8d418,Arte Onda,gold,0.12,sao paulo,SP,inactive
2018-06-01,b4f8921fcc4ff77b66bea6dda43dcd51,Cristal Comércio,gold,0.12,caxias do sul,RS,active
2018-06-01,d2572f31e9023e9850ef986a636ff9bf,Mundo Atlântico,bronze,0.18,belo horizonte,MG,active
2018-06-01,c731d18cea9bf687ffee82a241c25b11,Lírio Shop,bronze,0.18,concordia,SC,active
2018-06-01,3dc69bf2c42f0568a5c4791ec3fd3745,Comercial Horizonte,bronze,0.18,sao paulo,SP,active
2018-06-01,d8d9567d0bfb0bc7eb845a205ba42657,Loja Âmbar,bronze,0.18,sao paulo,SP,active
2018-06-01,0daf5180aa44356f60f8effa533b55a2,Central Pampa,bronze,0.18,goiania,GO,active
2018-06-01,5194c22ed1f616ec0c0f33c571542879,Mundo Orquídea,bronze,0.18,santa rita do sapucai,MG,active
2018-06-01,fe8055980a4ff7f64ed889c2b5926929,Ponto Quartzo Varejo,bronze,0.18,curitiba,PR,active
2018-06-01,c42fd8e4d47dfb18ce5222f2dd7752f9,Jacarandá Atacado,bronze,0.18,osasco,SP,active
2018-06-01,671585f5a2af58b6e276bc01003c0d2b,Grupo Horizonte Brasil,silver,0.15,curitiba,PR,active
2018-06-01,2dd1fb6f0e42a2243b8a01e40cd41216,Espaço Coral Distribuidora,bronze,0.18,curitiba,PR,active
2018-06-01,a7c53f6b3b61adbdaa99dda97e8cbd56,Espaço Atlântico Store,bronze,0.18,barretos,SP,active
2018-06-01,a11a0e0ca67423425691db355cff69b0,Loja Coral Comércio,bronze,0.18,indaiatuba,SP,active
2018-06-01,5bffbafbb22daf6d3bfc216a46db8708,Tucano Distribuidora,silver,0.15,nilopolis,RJ,inactive
2018-06-01,fc0b214b59a83615fea981c6424a02ae,Âmbar Comércio,bronze,0.18,maua,SP,active
2018-06-01,011b0eaba87386a2ae96a7d32bb531d1,Empório Atlântico,silver,0.15,pompeia,SP,active
2018-06-01,43753b27d77860f1654aa72e251a7878,Bella Onda Distribuidora,bronze,0.18,barro alto,BA,active
2018-06-01,822b63912576852aea9a8436d72317b7,Arte Solar Express,gold,0.12,mogi guacu,SP,active
2018-06-01,a3fa18b3f688ec0fca3eb8bfcbd2d5b3,Mundo Mangue Atacado,silver,0.15,são paulo,SP,active
2018-06-01,5587130f9850696ed7fafbc91c2cee44,Mundo Pitanga Brasil,gold,0.12,ipe,SP,active
2018-06-01,9c1c0c36cd23c20897e473901a8fb149,Central Pampa,bronze,0.18,praia grande,SP,active
2018-06-01,34a557286ead8fe75c989e0afcf7d98c,Distribuidora Vitória Distribuidora,bronze,0.18,franca,SP,inactive
2018-06-01,c716e0b86ed568878475b60fbb6323ad,Onda Comércio,silver,0.15,rio de janeiro,SP,active
2018-06-01,455c5640e8c5bd1b2ee85c0158f85727,Serra Store,platinum,0.095,luiz alves,SC,active
2018-06-01,87d30a6a0cbf89356e49324971ab1d24,Jacarandá Comércio,silver,0.15,sao paulo,SP,active
2018-06-01,217f005bb37ff3aeef5b2ae1788e75ba,Loja Âmbar Atacado,silver,0.15,osasco,SP,active
2018-06-01,cac4e0bc1a3269fa2b6ea5e763f6115b,Grupo Solar,bronze,0.18,brusque,SC,active
2018-06-01,8ec76bb0965af3f007692b26fa9d6623,Quartzo Importadora,silver,0.15,criciuma,SC,active
2018-06-01,aba1721a889e04decc910aa13b768ef4,Tucano Atacado,gold,0.12,sao paulo,SP,active
2018-06-01,7238f877570096ae403c51898fa64566,Distribuidora Vitória,silver,0.15,santana de parnaiba,SP,active
2018-06-01,044668ccd5316b12a7cf0d54a156e3e9,Prime Lírio Importadora,bronze,0.18,osasco,SP,active
2018-06-01,643c01d7c56a724bec0454f4780e8a3e,Mundo Pampa Comércio,bronze,0.18,andradas,SC,active
2018-06-01,cab85505710c7cb9b720bceb52b01cee,Estilo Horizonte Varejo,gold,0.12,sao paulo,SP,active
2018-06-01,312ba1d77e9c332ef21f9598b7f64cd7,Ponto Mangue,bronze,0.18,guarulhos,SP,active
2018-06-01,8c3b533c63cca56240f94f1e3a6b18ef,Arte Pampa Comércio,gold,0.12,belo horizonte,MG,active
2018-06-01,1fdc574883ef3b33ad41562d93f3a74a,Arte Âmbar Distribuidora,silver,0.15,limeira,SP,active
2018-06-01,9a03a4e9eb0b947652fae4f6121a3f5e,Casa Verde,gold,0.12,catanduva,SP,active
2018-06-01,33cbda8716511e27e556dff9d8418bf2,Âmbar Express,bronze,0.18,blumenau,SC,inactive
2018-06-01,6cd68b3ed6d59aaa9fece558ad360c0a,Ponto Solar Varejo,platinum,0.095,belo horizonte,MG,active
2018-06-01,3df020b72d3d44b3af9d110fa3940b65,Cedro Distribuidora,gold,0.12,jales,SP,active
2018-06-01,537eb890efff034a88679788b647c564,Grupo Sabiá Comércio,silver,0.15,rio de janeiro,RJ,active
2018-06-01,89de2d6f23e9746ff309705b23581faa,Sertão Brasil,bronze,0.18,londrina,PR,active
2018-06-01,c611f4ce9ce875bcc063fa97fd4d7d12,Central Palmeira,bronze,0.18,atibaia,SP,active
2018-06-01,4be2e7f96b4fd749d52dff41f80e39dd,Casa Palmeira,silver,0.15,rio branco,AC,active
2018-06-01,3bfba5a77604f6dfae7e6dd7aaf65821,Bella Orquídea,gold,0.12,londrina,PR,active
2018-06-01,48fb026ed7455a42f5d3e9390ed5088e,Comercial Aurora,silver,0.15,barra mansa,RJ,active
2018-06-01,0d33a55da925bbf1ff02af5f6059fc7f,Comercial Jacarandá Ltda,bronze,0.18,sao paulo,SP,active
2018-06-01,cea729054f157f5870bdd321a958d994,Horizonte Distribuidora,silver,0.15,sao paulo,SP,active
2018-06-01,955fee9216a65b617aa5c0531780ce60,Distribuidora Âmbar,platinum,0.095,sao paulo,SP,active
2018-06-01,0f0c984a4a955310903b6b6008660bad,Ipanema Atacado,bronze,0.18,franca,SP,active
2018-06-01,f805b96fa705ba7995a221f1749dc141,Loja Quartzo Store,silver,0.15,maringa,PR,active
2018-06-01,751bdc4d83a466c7206cd42e8f426b03,Nova Pampa Atacado,silver,0.15,ribeirao pires,SP,active
2018-06-01,2f4b0d3b9634b647d4edee577d7ebb7e,Espaço Coral,bronze,0.18,sao jose dos pinhas,SP,active
2018-06-01,ba5daa4041e1f15cdf34b76e3e18a450,Prime Onda Shop,silver,0.15,sao paulo,SP,active
2018-06-01,6e386f64c84e482f0b9abf960797ee1b,Serra Ltda,gold,0.12,sao paulo,SP,active
2018-06-01,83c465a786b06574376909b35ef6752a,Lírio Shop,bronze,0.18,sao carlos,SP,active
2018-06-01,d93b8458c6fe139d85cfa5eadbf55bd2,Nova Lírio Importadora,bronze,0.18,sao paulo,SP,inactive
2018-06-01,71592660bbcb6a4664e97b6f8b68babc,Girassol Ltda,gold,0.12,sao jose do rio preto,SP,active
2018-06-01,6a53b90c3ad9e0b56d9fe5c69165fff5,Cristal Comércio,silver,0.15,curitiba,PR,active
2018-06-01,38f276ca6e7cc95a6d1bb55ac9e5550f,Marfim Ltda,silver,0.15,marilia,SP,active
2018-06-01,eae9af4811c294c56795d70e715b7337,Âmbar Importadora,bronze,0.18,sao paulo,SP,active
2018-06-01,039b29ff3b3473435d0cd59040575de9,Comercial Solar,bronze,0.18,ribeirao pires,SP,active
2018-06-01,ac51cac5e20d69ff485a54746488ef48,Ponto Orquídea Distribuidora,bronze,0.18,ribeirao preto,SP,active
2018-06-01,4221a7df464f1fe2955934e30ff3a5a1,Casa Âmbar Brasil,silver,0.15,bahia,BA,active
2018-06-01,48e954b2da4f6a750c844173b347ed40,Sabiá Varejo,bronze,0.18,novo horizonte,RS,active
2018-06-01,fc4751cfe3b279c419615b9b00c1abb4,Ipanema Distribuidora,bronze,0.18,londrina,PR,active
2018-06-01,e1a210d482714ce337763a19aef94ba4,Grupo Quartzo Distribuidora,bronze,0.18,cascavel,PR,active
2018-06-01,085f6f7e049c996695fb2074fe38d45e,Ponto Atlântico Importadora,silver,0.15,taubate,SP,active
2018-06-01,34675b28b826facfde119785bf287dc1,Ipanema Store,bronze,0.18,cascavael,PR,active
2018-06-01,7d7866a99a8656a42c7ff6352a433410,Pampa Comércio,bronze,0.18,sao paulo,SP,active
2018-06-01,5a93f3ab0ef4c84ed5e1b5dbf23978bc,Grupo Jacarandá Importadora,silver,0.15,monteiro lobato,SP,active
2018-06-01,64cc804291f90c81f02bfc2bb58ff55a,Nova Mangue Distribuidora,bronze,0.18,curitiba,PR,active
2018-06-01,5f57db27027655e6c6a391601daa0258,Distribuidora Onda Shop,silver,0.15,viana,ES,active
2018-06-01,e1b12447a7563944843191754aeb5562,Casa Rubi,bronze,0.18,guarulhos,SP,active
2018-06-01,2f3d8b4c9e2ee165075331fea3f3095a,Nova Solar,bronze,0.18,sao jose,SC,inactive
2018-06-01,1fe5540d7c1c37a595fefbacd5570d9e,Mangue Importadora,silver,0.15,paraiba do sul,RJ,active
2018-06-01,d3f39f05462b79a4562d35893a28f159,Espaço Cristal Varejo,gold,0.12,mococa,SP,active
2018-06-01,528ce32f560edd11add4169f6a5b65be,Loja Cedro,bronze,0.18,sao roque,SP,active
2018-06-01,b86a47b3366e3b5424a7b225781f4908,Estilo Verde,bronze,0.18,passos,MG,active
2018-06-01,0176f73cc1195f367f7b32db1e5b3aa8,Grupo Marfim Comércio,silver,0.15,ibitinga,SP,active
2018-06-01,01cf7e3d21494c41fb86034f2e714fa1,Estilo Sertão Comércio,gold,0.12,francisco beltrao,PR,active
2018-06-01,ceaec5548eefc6e23e6607c5435102e7,Distribuidora Girassol Comércio,platinum,0.095,sao paulo,SP,active
2018-06-01,c8771b1a10bb99bb34d3c459c5cffb53,Prime Sertão Brasil,gold,0.12,tocantins,SP,active
2018-06-01,2d42ebcda99fd55f6f4bc2f1ca035d50,Espaço Cristal Ltda,bronze,0.18,uruacu,GO,inactive
2018-06-01,e9bc59e7b60fc3063eb2290deda4cced,Comercial Atlântico,gold,0.12,maringa,PR,active
2018-06-01,13d95f0f6f73943d4ceffad0fc2cd32c,Solar Ltda,bronze,0.18,goiania,GO,inactive
2018-06-01,6f229cc508fc6915ed5c499efd93baa4,Verde Comércio,silver,0.15,rio de janeiro,RJ,active
2018-06-01,83f2b4881141ce3fcd4e985125d3279e,Casa Rubi Distribuidora,bronze,0.18,ribeirao preto,SP,active
2018-06-01,c8c1bea22194a4eefa2dc9a9fa89f536,Nova Aurora Importadora,gold,0.12,porto belo,SC,active
2018-06-01,b0b346d3a89f5eb4c2968af3f083cd43,Bella Âmbar Store,bronze,0.18,campinas,SP,active
2018-06-01,a0415d9b25ede3c4b1e477e9916ffc03,Central Onda Atacado,silver,0.15,nova iguacu,RJ,active
2018-06-01,3dfd3dc96f7f8598eca74e9ac8a2fa31,Pitanga Express,bronze,0.18,sao paulo,SP,inactive
2018-06-01,e5545d4d4473876ea78c5bcebca365c3,Central Pampa Store,bronze,0.18,marilia,SP,inactive
2018-06-01,fa1a9dec3a9940c072684a46728bf1fc,Espaço Horizonte,gold,0.12,icara,SC,inactive
2018-06-01,6ddc28b61be28373b4503a1f61cf98a9,Mundo Cristal,bronze,0.18,sao paulo,SP,active
2018-06-01,c5ebe6598748b0aeaa61cfb820478b92,Comercial Lírio,bronze,0.18,lajeado,RS,active
2018-06-01,5670f4db5b62c43d542e1b2d56b0cf7c,Ponto Aurora Atacado,silver,0.15,sao paulo,SP,active
2018-06-01,e1c76f339ebd5460999f25a2aa8c92c5,Loja Solar,bronze,0.18,sao paulo,SP,active
2018-06-01,cb8bcce248bb1fb274ba762d8b971456,Arte Pampa Varejo,gold,0.12,santa rita do sapucai,MG,active
2018-06-01,6524b847b982cd56bb5d4b02b776ee42,Distribuidora Pampa Express,bronze,0.18,campinas,SP,active
2018-06-01,610f72e407cdd7caaa2f8167b0163fd8,Casa Orquídea Importadora,gold,0.12,sao paulo,SP,active
2018-06-01,b6d44737c043328708f6749c2dbe50bd,Estilo Pitanga,silver,0.15,santo andre,SP,active
2018-06-01,972d0f9cf61b499a4812cf0bfa3ad3c4,Prime Coral,gold,0.12,brusque,SC,active
2018-06-01,8c91bfea4263b8fba54081460693e2a1,Bella Aurora,bronze,0.18,horizontina,RS,active
2018-06-01,38af8acfd46ac4a7bf754e8ca6736664,Casa Âmbar Distribuidora,bronze,0.18,sao paulo,SP,active
2018-06-01,d90fe2229fee1a5da999ccd0c06c1667,Pitanga Importadora,gold,0.12,sao paulo,SP,active
2018-06-01,75fdd0a732287f9497b179f6bd445d32,Cedro Atacado,bronze,0.18,maua,SP,active
2018-06-01,5b2e94f2c22b39ccc24d34ad0f669672,Vitória Store,bronze,0.18,sao paulo,SP,active
2018-06-01,9ac75591b69c3402684b6ce0310f22ee,Central Cristal,bronze,0.18,sao paulo,SP,active
2018-06-01,e5bd51692380fd8cabb19b756b95e714,Grupo Palmeira,bronze,0.18,santo andre,SP,active
2018-06-01,cfb1a033743668a192316f3c6d1d2671,Loja Horizonte Distribuidora,gold,0.12,votorantim,SP,active
2018-06-01,adcf50477d6a1f5d91bb9d54c4903cb5,Loja Palmeira,bronze,0.18,claudio,MG,active
2018-06-01,8476243f92442881ddd5b578975cf115,Grupo Atlântico Express,platinum,0.095,campo bom,RS,active
2018-06-01,f2336e113377dd21c744d9c4fc8293a9,Arte Girassol Atacado,gold,0.12,sao paulo,SP,active
2018-06-01,f25e239052084705e17a982bc600ab2a,Distribuidora Âmbar,silver,0.15,sao paulo,SP,inactive
2018-06-01,714b9a1332840f257b49f476bea4e341,Tucano Ltda,silver,0.15,monte alto,SP,active
2018-06-01,89d9a386b0b6e5fc8403071b03f7206a,Pampa Store,bronze,0.18,sao paulo,SP,active
2018-06-01,bd15ee794d5e640d9dd71b665b2ab15b,Empório Sertão,bronze,0.18,ribeirao preto,SP,active
2018-06-01,f326006815956455b2859abd58fe7e39,Coral Store,silver,0.15,vargem grande do sul,SP,inactive
2018-06-01,bac692d6c0ed08467878018e6cc9c26c,Mundo Sabiá Express,bronze,0.18,blumenau,SC,inactive
2018-06-01,6a51fc556dab5f766ced6fbc860bc613,Verde Comércio,gold,0.12,marilia,SP,active
2018-06-01,a90a5da8b09e44264a177c0374a5ac87,Comercial Jacarandá Varejo,bronze,0.18,ponta grossa,PR,active
2018-06-01,ea6b12bf9ffe2bac34602ec631d97a47,Mundo Pitanga Atacado,gold,0.12,guarulhos,SP,active
2018-06-01,dc64d75cc406bb0697be983831430e60,Espaço Pampa Varejo,silver,0.15,belo horizonte,MG,active
2018-06-01,fa7ad8ae9bcb2c4493fdf38e96b1d74f,Ipanema Importadora,bronze,0.18,jaciara,SP,active
2018-06-01,d1ef48b38baca7e831711c4a0aeb398f,Cristal Brasil,silver,0.15,apucarana,PR,active
2018-06-01,67e43d802fde8cfd3f9580124f8167d1,Distribuidora Palmeira,bronze,0.18,guarulhos,SP,inactive
2018-06-01,f18112da765e0971ca5d510dec322bdd,Nova Coral Store,bronze,0.18,brusque,SC,active
2018-06-01,259f7b5e6e482c230e5bfaa670b6bb8f,Rubi Atacado,gold,0.12,poa,SP,active
2018-06-01,dd7ddc04e1b6c2c614352b383efe2d36,Aurora Atacado,silver,0.15,sao paulo,SP,active
2018-06-01,f457c46070d02cadd8a68551231220dd,Casa Cristal Distribuidora,gold,0.12,maringa,PR,active
2018-06-01,5962468f885ea01a1b6a97a218797b0a,Lírio Comércio,bronze,0.18,curitiba,PR,active
